what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045203231
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045209387
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275045220262
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045233419
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045235731
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045235778
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045249653
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045251232
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045251982
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045253185
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275045253325
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045254325
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045265529
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045286419
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275045297060
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275045309373
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275045311669
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275045312951
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045314466
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275045317013
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045355732
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045357201
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045358404
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275045360279
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045397233
