what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047730263
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275047731326
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275047738716
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275047749529
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275047755404
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047756498
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047756623
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275047756654
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047776435
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047779576
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275047781248
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047782560
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047795170
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047796123
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047796123
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047796248
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047797639
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047800545
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047800545
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047800607
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047836061
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275047841326
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275047843561
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047844592
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047846014
