what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038844334
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038844537
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038844818
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038845006
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038845162
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038845350
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038845490
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038845647
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275038850569
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275038857366
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275038859632
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275038869273
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275038874179
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275038874413
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275038874476
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275038886461
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038887211
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038888914
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038889195
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038890852
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275038890961
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038892399
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038900133
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038907040
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038911853
