what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045741891
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045742938
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045742985
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1275045743141
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045747204
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045753860
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045755438
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045756297
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045757172
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275045757297
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045758141
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045770407
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045773751
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275045778360
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275045788282
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275045800157
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045813720
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275045815766
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045821391
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045822610
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045822641
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045835642
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045837485
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045838251
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275045839188
