what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038920025
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038925666
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038926728
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275038928353
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275038937666
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038991544
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275038991950
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039038999
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039041577
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039042999
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039042999
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039043343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039104361
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275039108971
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275039115299
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275039144847
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275039157067
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275039158114
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275039159489
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275039161192
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039251915
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039251915
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039252024
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039260509
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275039315230
