what,kind,bundleId,bundleVersion,description,time
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275045965799
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275045980799
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275045989861
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275045997502
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275045999549
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046059877
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275046062424
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046063643
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275046073534
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046076768
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275046078315
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046082456
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275046091424
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046093674
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275046138847
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046143362
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046151144
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046157472
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275046175300
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046183722
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046222285
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046223316
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046224144
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046225660
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275046225675
