what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040632523
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040632977
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275040633086
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040634195
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040641493
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275040647337
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275040653337
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275040664056
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275040700245
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040701527
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040703386
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275040703527
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040705089
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040711808
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275040722043
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1275040724231
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275040726590
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1275040736106
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275040738466
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275040739731
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275040741419
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040744763
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040749888
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040761264
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275040770108
