what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1275032986814
opened,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275032986876
opened,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1275032987236
activated,perspective,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavaPerspective,1275032987251
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1275032987267
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275032990486
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1275032991876
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1275032991876
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1275032992564
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033014470
started,bundle,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo,1275033030798
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033042970
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.newWizard,1275033042970
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033046751
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033075126
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033080267
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033119470
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.newWizard,1275033119470
opened,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275033121236
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275033121345
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1275033121517
opened,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033121939
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033122017
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1275033122032
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033123814
