what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033390392
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033394689
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033410454
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033411986
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033417361
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033418376
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033435251
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033467689
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033484501
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033491970
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033495142
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033499345
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033524673
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033525439
closed,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033544329
opened,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033545767
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033545861
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275033545876
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033562204
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033577173
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033579392
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033580517
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033581782
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033582798
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033584048
