what,kind,bundleId,bundleVersion,description,time
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048272642
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048275438
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048279532
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048279688
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048281735
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048282720
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048283985
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048284079
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275048284110
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048303314
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048305829
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048305829
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048305907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048429221
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275048456627
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048458736
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048458846
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275048458877
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048481752
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048482768
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048487502
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275048493799
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048504362
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048505737
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048506502
