what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034691423
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034692782
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1275034697189
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034697204
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034698704
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034699001
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034724423
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275034724423
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275034727423
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275034729704
opened,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275034742782
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275034742876
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275034757017
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275034779954
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275034786064
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275034788439
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034824939
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034826423
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275034826454
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275034840361
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1275034842501
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034842517
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034843595
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034844423
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275034845611
