what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047647981
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047648153
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047648372
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047648513
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649013
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649044
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649075
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649106
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649138
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649169
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275047649216
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047658528
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047658606
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1275047673747
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047675341
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047675794
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275047677950
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047678732
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047679591
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047679888
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047679982
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275047679982
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047695138
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047695138
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275047695216
