what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1275046330598
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046331598
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275046344348
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275046356879
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275046360911
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046361786
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046366786
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275046367411
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046367645
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275046381958
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275046382348
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275046390255
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1275046392958
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046394270
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046396520
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275046396661
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046397583
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046404130
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275046406848
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275046410348
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046423333
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275046561865
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275046567553
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275046567740
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275046567928
