what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275048030796
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048035234
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048039531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048042453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048044390
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048044546
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048046953
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048052921
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275048056593
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048058328
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048061843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048066359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048071312
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048071468
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275048073875
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048075968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275048093609
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048097359
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048099656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048118234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048119391
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048120187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048120234
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275048120250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048132063
