what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033586267
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033591829
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033592845
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033596376
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033597845
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033599157
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033600595
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033606767
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033607564
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033619611
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033620642
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275033620642
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275033623704
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033638001
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033638611
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033659126
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033661892
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033673657
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275033673704
closed,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275033676345
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275033686657
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275033692689
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1275033693282
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275033704173
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275033713454
