what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049147645
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275049150989
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049156630
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049160036
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049161880
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049164926
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275049166692
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049168833
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049177130
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.import,1275049177145
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.import,1275049177145
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049180770
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049180895
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275049180895
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275049187364
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275049187442
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275049195380
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049238864
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049265114
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275049270192
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049276333
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049279661
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049279661
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049286739
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275049289255
