what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275036826236
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275036826564
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275036826970
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1275036927032
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275036933079
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275036934876
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275036959954
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037075486
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275037075579
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275037075642
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275037091782
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1275037093204
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037095470
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037095470
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037095579
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037099814
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275037108470
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037110907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037115907
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037118611
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037119861
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037130501
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037132626
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037137751
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037138986
