what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048506596
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1275048506596
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048513331
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048526643
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048527612
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048529487
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048532378
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048534065
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048534221
activated,view,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.views.FormView,1275048539331
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275048545268
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275048559159
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275048559300
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275048559659
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275048559893
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048572425
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048572425
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048572815
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048574112
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048574987
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048575956
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048576331
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048576331
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048576690
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275048581690
