what,kind,bundleId,bundleVersion,description,time
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275037419282
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037473829
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037473829
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037473923
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037538001
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1275037544142
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037549876
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037557407
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037560923
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037564454
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037574017
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037576564
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037578548
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1275037581392
activated,editor,com.cloudgarden.jigloo,4.6.1,com.cloudgarden.jigloo.editors.FormEditor,1275037584345
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275037627282
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275037627657
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275037627845
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275037628048
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1275037635861
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275037638298
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1275037649298
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1275037651267
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1275037652032
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1275037652329
